date,station_number,mean_visibility,snow
2008-05-29,725305,10.0,False
2008-05-30,725305,8.0,False
2008-05-31,725305,9.5,False
2008-06-01,725305,10.0,False
2008-06-02,725305,9.5,False
2008-06-03,725305,7.300000190734863,False
2008-06-04,725305,3.5999999046325684,False
2008-06-05,725305,8.300000190734863,False
2008-06-06,725305,10.0,False
2008-06-07,725305,8.899999618530273,False
2008-06-08,725305,9.800000190734863,False
2008-06-09,725305,9.199999809265137,False
2008-06-10,725305,10.0,False
2008-06-11,725305,10.0,False
2008-06-12,725305,10.0,False
2008-06-13,725305,10.0,False
2008-06-14,725305,10.0,False
2008-06-15,725305,9.5,True
2008-06-16,725305,9.699999809265137,False
2008-06-17,725305,10.0,False
2008-06-18,725305,10.0,False
2008-06-19,725305,9.800000190734863,False
2008-06-20,725305,9.399999618530273,False
2008-06-21,725305,9.5,False
2008-06-22,725305,10.0,False
2008-06-23,725305,10.0,False
2008-06-24,725305,9.100000381469727,False
2008-06-25,725305,9.199999809265137,False
2008-06-26,725305,7.699999809265137,False
2008-06-27,725305,8.5,False
2008-06-28,725305,10.0,False
2008-06-29,725305,9.399999618530273,False
2008-06-30,725305,10.0,False
2008-07-01,725305,10.0,False
2008-07-02,725305,10.0,False
2008-07-03,725305,9.699999809265137,False
2008-07-04,725305,10.0,False
2008-07-05,725305,8.399999618530273,False
2008-07-06,725305,9.199999809265137,False
2008-07-07,725305,8.5,False
2008-07-08,725305,9.800000190734863,False
2008-07-09,725305,9.600000381469727,False
2008-07-10,725305,9.600000381469727,False
2008-07-11,725305,9.300000190734863,False
2008-07-12,725305,9.5,False
2008-07-13,725305,10.0,False
2008-07-14,725305,10.0,False
2008-07-15,725305,9.699999809265137,False
2008-07-16,725305,9.800000190734863,False
2008-07-17,725305,9.5,False
2008-07-18,725305,7.5,False
2008-07-19,725305,7.099999904632568,False
2008-07-20,725305,8.399999618530273,False
2008-07-21,725305,9.100000381469727,False
2008-07-22,725305,9.899999618530273,False
2008-07-23,725305,10.0,False
2008-07-24,725305,10.0,False
2008-07-25,725305,9.800000190734863,False
2008-07-26,725305,8.0,False
2008-07-27,725305,7.699999809265137,False
2008-07-28,725305,7.199999809265137,False
2008-07-29,725305,8.5,False
2008-07-30,725305,9.800000190734863,False
2008-07-31,725305,8.600000381469727,False
2008-08-01,725305,9.5,False
2008-08-02,725305,9.899999618530273,False
2008-08-03,725305,9.600000381469727,False
2008-08-04,725305,8.699999809265137,False
2008-08-05,725305,8.800000190734863,True
2008-08-06,725305,10.0,False
2008-08-07,725305,10.0,False
2008-08-08,725305,10.0,False
2008-08-09,725305,9.699999809265137,False
2008-08-10,725305,10.0,False
2008-08-11,725305,10.0,False
2008-08-12,725305,10.0,False
2008-08-13,725305,10.0,False
2008-08-14,725305,6.800000190734863,False
2008-08-15,725305,9.300000190734863,False
2008-08-16,725305,10.0,False
2008-08-17,725305,10.0,False
2008-08-18,725305,9.5,False
2008-08-19,725305,9.0,False
2008-08-20,725305,8.199999809265137,False
2008-08-21,725305,9.699999809265137,False
2008-08-22,725305,7.300000190734863,False
2008-08-23,725305,6.400000095367432,False
2008-08-24,725305,10.0,False
2008-08-25,725305,10.0,False
2008-08-26,725305,10.0,False
2008-08-27,725305,9.600000381469727,False
2008-08-28,725305,6.099999904632568,False
2008-08-29,725305,6.900000095367432,False
2008-08-30,725305,9.800000190734863,False
2008-08-31,725305,9.199999809265137,False
2008-09-01,725305,9.199999809265137,False
2008-09-02,725305,9.5,False
2008-09-03,725305,8.600000381469727,False
2008-09-04,725305,7.199999809265137,False
2008-09-05,725305,8.0,False
2008-09-06,725305,7.599999904632568,False
2008-09-07,725305,9.800000190734863,False
2008-09-08,725305,7.699999809265137,False
2008-09-09,725305,8.600000381469727,False
2008-09-10,725305,10.0,False
2008-09-11,725305,9.800000190734863,False
2008-09-12,725305,3.200000047683716,True
2008-09-13,725305,4.199999809265137,True
2008-09-14,725305,6.900000095367432,False
2008-09-15,725305,9.699999809265137,False
2008-09-16,725305,9.199999809265137,True
2008-09-17,725305,10.0,False
2008-09-18,725305,9.199999809265137,False
2008-09-19,725305,10.0,False
2008-09-20,725305,7.699999809265137,True
2008-09-21,725305,5.099999904632568,True
2008-09-22,725305,5.099999904632568,True
2008-09-23,725305,8.199999809265137,False
2008-09-24,725305,6.199999809265137,False
2008-09-25,725305,5.199999809265137,False
2008-09-26,725305,5.300000190734863,True
2008-09-27,725305,6.5,True
2008-09-28,725305,7.599999904632568,False
2008-09-29,725305,7.0,False
2008-09-30,725305,8.300000190734863,True
2008-10-01,725305,10.0,False
2008-10-02,725305,10.0,False
2008-10-03,725305,10.0,False
2008-10-04,725305,9.800000190734863,False
2008-10-05,725305,9.800000190734863,False
2008-10-06,725305,10.0,False
2008-10-07,725305,8.399999618530273,False
2008-10-08,725305,5.599999904632568,False
2008-10-09,725305,10.0,False
2008-10-10,725305,10.0,False
2008-10-11,725305,10.0,False
2008-10-12,725305,7.699999809265137,False
2008-10-13,725305,10.0,False
2008-10-14,725305,9.300000190734863,False
2008-10-15,725305,8.399999618530273,False
2008-10-16,725305,9.899999618530273,False
2008-10-17,725305,9.300000190734863,False
2008-10-18,725305,9.800000190734863,False
2008-10-19,725305,9.699999809265137,False
2008-10-20,725305,8.899999618530273,False
2008-10-21,725305,10.0,False
2008-10-22,725305,10.0,False
2008-10-23,725305,9.899999618530273,False
2008-10-24,725305,7.599999904632568,False
2008-10-25,725305,8.5,False
2008-10-26,725305,9.800000190734863,False
2008-10-27,725305,9.600000381469727,True
2008-10-28,725305,10.0,False
2008-10-29,725305,10.0,False
2008-10-30,725305,10.0,False
2008-10-31,725305,9.5,False
2008-11-01,725305,8.699999809265137,False
2008-11-02,725305,9.0,False
2008-11-03,725305,8.899999618530273,False
2008-11-04,725305,9.5,False
2008-11-05,725305,9.300000190734863,False
2008-11-06,725305,8.800000190734863,False
2008-11-07,725305,9.5,False
2008-11-08,725305,9.399999618530273,False
2008-11-09,725305,9.600000381469727,True
2008-11-10,725305,10.0,False
2008-11-11,725305,7.800000190734863,False
2008-11-12,725305,4.199999809265137,False
2008-11-13,725305,5.599999904632568,True
2008-11-14,725305,7.699999809265137,False
2008-11-15,725305,10.0,False
2008-11-16,725305,9.600000381469727,False
2008-11-17,725305,8.800000190734863,False
2008-11-18,725305,10.0,False
2008-11-19,725305,10.0,False
2008-11-20,725305,9.699999809265137,False
2008-11-21,725305,10.0,False
2008-11-22,725305,10.0,False
2008-11-23,725305,9.699999809265137,False
2008-11-24,725305,6.5,False
2008-11-25,725305,9.699999809265137,False
2008-11-26,725305,10.0,False
2008-11-27,725305,6.800000190734863,False
2008-11-28,725305,10.0,False
2008-11-29,725305,9.5,False
2008-11-30,725305,7.0,True
2008-12-01,725305,2.9000000953674316,True
2008-12-02,725305,9.0,False
2008-12-03,725305,8.300000190734863,True
2008-12-04,725305,9.0,True
2008-12-05,725305,10.0,False
2008-12-06,725305,5.300000190734863,True
2008-12-07,725305,9.600000381469727,False
2008-12-08,725305,9.0,False
2008-12-09,725305,5.599999904632568,True
2008-12-10,725305,8.600000381469727,True
2008-12-11,725305,9.699999809265137,False
2008-12-12,725305,9.899999618530273,False
2008-12-13,725305,9.199999809265137,False
2008-12-14,725305,9.5,False
2008-12-15,725305,8.399999618530273,True
2008-12-16,725305,7.599999904632568,True
2008-12-17,725305,6.099999904632568,False
2008-12-18,725305,7.0,False
2008-12-19,725305,5.099999904632568,True
2008-12-20,725305,8.699999809265137,False
2008-12-21,725305,3.4000000953674316,True
2008-12-22,725305,9.699999809265137,False
2008-12-23,725305,5.0,True
2008-12-24,725305,3.799999952316284,True
2008-12-25,725305,9.600000381469727,False
2008-12-26,725305,6.0,True
2008-12-27,725305,1.5,True
2008-12-28,725305,8.199999809265137,False
2008-12-29,725305,9.800000190734863,False
2008-12-30,725305,10.0,False
2008-12-31,725305,9.300000190734863,False
2009-01-01,725305,10.0,False
2009-01-02,725305,10.0,False
2009-01-03,725305,9.699999809265137,False
2009-01-04,725305,6.099999904632568,False
2009-01-05,725305,10.0,False
2009-01-06,725305,7.099999904632568,True
2009-01-07,725305,2.0999999046325684,True
2009-01-08,725305,9.0,False
2009-01-09,725305,7.0,True
2009-01-10,725305,1.7999999523162842,True
2009-01-11,725305,7.400000095367432,False
2009-01-12,725305,3.700000047683716,True
2009-01-13,725305,5.900000095367432,False
2009-01-14,725305,5.099999904632568,False
2009-01-15,725305,10.0,False
2009-01-16,725305,9.300000190734863,False
2009-01-17,725305,7.699999809265137,False
2009-01-18,725305,8.199999809265137,False
2009-01-19,725305,8.0,False
2009-01-20,725305,9.0,False
2009-01-21,725305,9.399999618530273,False
2009-01-22,725305,4.5,False
2009-01-23,725305,5.199999809265137,False
2009-01-24,725305,10.0,False
2009-01-25,725305,10.0,False
2009-01-26,725305,10.0,False
2009-01-27,725305,9.899999618530273,False
2009-01-28,725305,6.300000190734863,False
2009-01-29,725305,7.400000095367432,False
2009-01-30,725305,10.0,False
2009-01-31,725305,9.600000381469727,False
2009-02-01,725305,10.0,False
2009-02-02,725305,10.0,False
2009-02-03,725305,9.199999809265137,True
2009-02-04,725305,10.0,False
2009-02-05,725305,10.0,False
2009-02-06,725305,7.300000190734863,False
2009-02-07,725305,7.699999809265137,False
2009-02-08,725305,6.5,False
2009-02-09,725305,3.5,False
2009-02-10,725305,8.899999618530273,False
2009-02-11,725305,3.299999952316284,True
2009-02-12,725305,9.800000190734863,False
2009-02-13,725305,9.699999809265137,False
2009-02-14,725305,5.800000190734863,False
2009-02-15,725305,10.0,False
2009-02-16,725305,10.0,False
2009-02-17,725305,9.199999809265137,False
2009-02-18,725305,3.4000000953674316,True
2009-02-19,725305,8.699999809265137,False
2009-02-20,725305,10.0,False
2009-02-21,725305,4.599999904632568,True
2009-02-22,725305,9.100000381469727,False
2009-02-23,725305,10.0,False
2009-02-24,725305,9.5,False
2009-02-25,725305,9.699999809265137,False
2009-02-26,725305,3.5,False
2009-02-27,725305,5.699999809265137,True
2009-02-28,725305,9.699999809265137,False
2009-03-01,725305,10.0,False
2009-03-02,725305,8.699999809265137,False
2009-03-03,725305,9.800000190734863,False
2009-03-04,725305,10.0,False
2009-03-05,725305,10.0,False
2009-03-06,725305,7.0,True
2009-03-07,725305,4.5,False
2009-03-08,725305,5.699999809265137,False
2009-03-09,725305,9.5,False
2009-03-10,725305,4.900000095367432,False
2009-03-11,725305,10.0,False
2009-03-12,725305,10.0,False
2009-03-13,725305,9.5,False
2009-03-14,725305,9.0,False
2009-03-15,725305,8.699999809265137,False
2009-03-16,725305,9.899999618530273,False
2009-03-17,725305,8.100000381469727,False
2009-03-18,725305,9.800000190734863,False
2009-03-19,725305,10.0,False
2009-03-20,725305,9.800000190734863,False
2009-03-21,725305,10.0,False
2009-03-22,725305,9.100000381469727,False
2009-03-23,725305,9.0,False
2009-03-24,725305,9.699999809265137,False
2009-03-25,725305,9.5,False
2009-03-26,725305,9.800000190734863,False
2009-03-27,725305,9.600000381469727,False
2009-03-28,725305,9.5,False
2009-03-29,725305,5.699999809265137,True
2009-03-30,725305,10.0,False
2009-03-31,725305,8.300000190734863,False
2009-04-01,725305,10.0,False
2009-04-02,725305,10.0,False
2009-04-03,725305,8.5,False
2009-04-04,725305,10.0,False
2009-04-05,725305,9.5,False
2009-04-06,725305,7.699999809265137,True
2009-04-07,725305,10.0,False
2009-04-08,725305,10.0,False
2009-04-09,725305,10.0,False
2009-04-10,725305,10.0,False
2009-04-11,725305,10.0,False
2009-04-12,725305,10.0,False
2009-04-13,725305,6.900000095367432,False
2009-04-14,725305,8.100000381469727,False
2009-04-15,725305,10.0,False
2009-04-16,725305,10.0,False
2009-04-17,725305,10.0,False
2009-04-18,725305,9.399999618530273,False
2009-04-19,725305,4.099999904632568,False
2009-04-20,725305,8.300000190734863,False
2009-04-21,725305,8.899999618530273,False
2009-04-22,725305,10.0,False
2009-04-23,725305,10.0,False
2009-04-24,725305,8.300000190734863,False
2009-04-25,725305,9.199999809265137,False
2009-04-26,725305,7.599999904632568,True
2009-04-27,725305,10.0,False
2009-04-28,725305,8.5,False
2009-04-29,725305,7.099999904632568,False
2009-04-30,725305,4.0,False
2009-05-01,725305,10.0,False
2009-05-02,725305,10.0,False
2009-05-03,725305,9.800000190734863,False
2009-05-04,725305,9.699999809265137,False
2009-05-05,725305,10.0,False
2009-05-06,725305,7.900000095367432,False
2009-05-07,725305,6.800000190734863,False
2009-05-08,725305,7.599999904632568,True
2009-05-09,725305,9.899999618530273,False
2009-05-10,725305,10.0,False
2009-05-11,725305,10.0,False
2009-05-12,725305,10.0,False
2009-05-13,725305,6.5,False
2009-05-14,725305,9.300000190734863,False
2009-05-15,725305,8.699999809265137,False
2009-05-16,725305,7.699999809265137,False
2009-05-17,725305,10.0,False
2009-05-18,725305,10.0,False
2009-05-19,725305,10.0,False
2009-05-20,725305,10.0,False
2009-05-21,725305,10.0,False
2009-05-22,725305,10.0,False
2009-05-23,725305,9.699999809265137,False
2009-05-24,725305,9.5,False
2009-05-25,725305,9.600000381469727,False
2009-05-26,725305,8.699999809265137,False
2009-05-27,725305,5.0,False
2009-05-28,725305,9.5,False
2009-05-29,725305,9.600000381469727,False
2009-05-30,725305,10.0,False
2009-05-31,725305,10.0,False
2009-06-01,725305,8.600000381469727,False
2009-06-02,725305,9.300000190734863,False
2009-06-03,725305,9.300000190734863,False
2009-06-04,725305,10.0,False
2009-06-05,725305,10.0,False
2009-06-06,725305,9.899999618530273,False
2009-06-07,725305,9.399999618530273,False
2009-06-08,725305,6.400000095367432,False
2009-06-09,725305,9.5,False
2009-06-10,725305,9.699999809265137,False
2009-06-11,725305,9.300000190734863,False
2009-06-12,725305,9.800000190734863,False
2009-06-13,725305,7.699999809265137,False
2009-06-14,725305,9.699999809265137,False
2009-06-15,725305,10.0,False
2009-06-16,725305,8.399999618530273,False
2009-06-17,725305,4.099999904632568,True
2009-06-18,725305,5.800000190734863,False
2009-06-19,725305,9.0,False
2009-06-20,725305,8.699999809265137,False
2009-06-21,725305,10.0,False
2009-06-22,725305,9.300000190734863,False
2009-06-23,725305,8.899999618530273,False
2009-06-24,725305,10.0,False
2009-06-25,725305,10.0,False
2009-06-26,725305,10.0,False
2009-06-27,725305,10.0,False
2009-06-28,725305,10.0,False
2009-06-29,725305,10.0,False
2009-06-30,725305,10.0,False
2009-07-01,725305,9.800000190734863,False
2009-07-02,725305,10.0,False
2009-07-03,725305,10.0,False
2009-07-04,725305,8.699999809265137,False
2009-07-05,725305,5.699999809265137,True
2009-07-06,725305,10.0,False
2009-07-07,725305,10.0,False
2009-07-08,725305,8.899999618530273,False
2009-07-09,725305,10.0,False
2009-07-10,725305,7.400000095367432,False
2009-07-11,725305,7.0,True
2009-07-12,725305,10.0,False
2009-07-13,725305,10.0,False
2009-07-14,725305,10.0,False
2009-07-15,725305,9.0,False
2009-07-16,725305,9.899999618530273,False
2009-07-17,725305,9.800000190734863,False
2009-07-18,725305,10.0,False
2009-07-19,725305,10.0,False
2009-07-20,725305,9.800000190734863,False
2009-07-21,725305,9.5,False
2009-07-22,725305,6.0,False
2009-07-23,725305,5.300000190734863,True
2009-07-24,725305,9.600000381469727,False
2009-07-25,725305,9.600000381469727,False
2009-07-26,725305,10.0,False
2009-07-27,725305,10.0,False
2009-07-28,725305,9.800000190734863,False
2009-07-29,725305,10.0,False
2009-07-30,725305,9.600000381469727,False
2009-07-31,725305,9.0,False
2009-08-01,725305,9.899999618530273,False
2009-08-02,725305,9.699999809265137,False
2009-08-03,725305,9.899999618530273,False
2009-08-04,725305,7.900000095367432,True
2009-08-05,725305,10.0,False
2009-08-06,725305,10.0,False
2009-08-07,725305,8.0,False
2009-08-08,725305,6.699999809265137,False
2009-08-09,725305,8.800000190734863,False
2009-08-10,725305,10.0,False
2009-08-11,725305,9.199999809265137,False
2009-08-12,725305,9.800000190734863,False
2009-08-13,725305,9.5,False
2009-08-14,725305,9.800000190734863,False
2009-08-15,725305,7.099999904632568,False
2009-08-16,725305,7.300000190734863,True
2009-08-17,725305,8.300000190734863,False
2009-08-18,725305,8.800000190734863,False
2009-08-19,725305,8.600000381469727,False
2009-08-20,725305,8.899999618530273,False
2009-08-21,725305,9.100000381469727,False
2009-08-22,725305,10.600000381469727,False
2009-08-23,725305,10.0,False
2009-08-24,725305,8.899999618530273,True
2009-08-25,725305,9.800000190734863,False
2009-08-26,725305,7.400000095367432,False
2009-08-27,725305,8.600000381469727,False
2009-08-28,725305,6.699999809265137,False
2009-08-29,725305,9.199999809265137,False
2009-08-30,725305,10.0,False
2009-08-31,725305,10.0,False
2009-09-01,725305,10.0,False
2009-09-02,725305,8.800000190734863,False
2009-09-03,725305,8.0,False
2009-09-04,725305,7.400000095367432,False
2009-09-05,725305,6.300000190734863,True
2009-09-06,725305,5.900000095367432,False
2009-09-07,725305,6.900000095367432,False
2009-09-08,725305,6.800000190734863,False
2009-09-09,725305,6.900000095367432,False
2009-09-10,725305,5.199999809265137,True
2009-09-11,725305,6.5,True
2009-09-12,725305,6.300000190734863,True
2009-09-13,725305,6.0,True
2009-09-14,725305,9.899999618530273,False
2009-09-15,725305,8.5,False
2009-09-16,725305,9.899999618530273,False
2009-09-17,725305,9.800000190734863,False
2009-09-18,725305,7.400000095367432,True
2009-09-19,725305,10.0,False
2009-09-20,725305,9.199999809265137,False
2009-09-21,725305,3.9000000953674316,True
2009-09-22,725305,4.800000190734863,True
2009-09-23,725305,7.099999904632568,True
2009-09-24,725305,5.5,True
2009-09-25,725305,8.0,False
2009-09-26,725305,6.900000095367432,False
2009-09-27,725305,5.800000190734863,True
2009-09-28,725305,10.0,False
2009-09-29,725305,10.0,False
2009-09-30,725305,10.0,False
2009-10-01,725305,8.899999618530273,False
2009-10-02,725305,6.5,False
2009-10-03,725305,8.100000381469727,False
2009-10-04,725305,10.0,False
2009-10-05,725305,10.0,False
2009-10-06,725305,8.800000190734863,False
2009-10-07,725305,10.0,False
2009-10-08,725305,9.300000190734863,False
2009-10-09,725305,7.5,False
2009-10-10,725305,10.0,False
2009-10-11,725305,10.0,False
2009-10-12,725305,10.0,False
2009-10-13,725305,8.399999618530273,False
2009-10-14,725305,9.600000381469727,False
2009-10-15,725305,7.599999904632568,False
2009-10-16,725305,9.600000381469727,False
2009-10-17,725305,10.0,False
2009-10-18,725305,8.699999809265137,False
2009-10-19,725305,10.0,False
2009-10-20,725305,10.0,False
2009-10-21,725305,9.199999809265137,False
2009-10-22,725305,8.199999809265137,False
2009-10-23,725305,5.300000190734863,False
2009-10-24,725305,9.199999809265137,False
2009-10-25,725305,9.899999618530273,False
2009-10-26,725305,6.599999904632568,False
2009-10-27,725305,7.300000190734863,False
2009-10-28,725305,5.199999809265137,False
2009-10-29,725305,6.800000190734863,False
2009-10-30,725305,6.699999809265137,False
2009-10-31,725305,10.0,False
2009-11-01,725305,9.600000381469727,False
2009-11-02,725305,10.0,False
2009-11-03,725305,10.0,False
2009-11-04,725305,10.0,False
2009-11-05,725305,9.600000381469727,False
2009-11-06,725305,10.0,False
2009-11-07,725305,9.899999618530273,False
2009-11-08,725305,6.699999809265137,False
2009-11-09,725305,10.0,False
2009-11-10,725305,10.0,False
2009-11-11,725305,9.699999809265137,False
2009-11-12,725305,9.399999618530273,False
2009-11-13,725305,10.0,False
2009-11-14,725305,9.300000190734863,False
2009-11-15,725305,8.800000190734863,False
2009-11-16,725305,10.0,False
2009-11-17,725305,9.600000381469727,False
2009-11-18,725305,8.5,False
2009-11-19,725305,7.400000095367432,False
2009-11-20,725305,7.800000190734863,False
2009-11-21,725305,7.0,False
2009-11-22,725305,6.300000190734863,False
2009-11-23,725305,3.4000000953674316,True
2009-11-24,725305,2.0,True
2009-11-25,725305,7.0,False
2009-11-26,725305,8.899999618530273,False
2009-11-27,725305,10.0,False
2009-11-28,725305,8.800000190734863,False
2009-11-29,725305,6.099999904632568,False
2009-11-30,725305,10.0,False
2009-12-01,725305,9.699999809265137,False
2009-12-02,725305,9.0,False
2009-12-03,725305,9.300000190734863,False
2009-12-04,725305,9.300000190734863,False
2009-12-05,725305,10.0,False
2009-12-06,725305,10.0,False
2009-12-07,725305,5.800000190734863,False
2009-12-08,725305,4.800000190734863,True
2009-12-09,725305,2.5999999046325684,True
2009-12-10,725305,7.099999904632568,True
2009-12-11,725305,10.0,False
2009-12-12,725305,9.5,False
2009-12-13,725305,5.300000190734863,False
2009-12-14,725305,4.099999904632568,True
2009-12-15,725305,10.0,False
2009-12-16,725305,10.0,False
2009-12-17,725305,10.0,False
2009-12-18,725305,6.400000095367432,True
2009-12-19,725305,2.5,False
2009-12-20,725305,7.800000190734863,False
2009-12-21,725305,5.0,False
2009-12-22,725305,1.899999976158142,True
2009-12-23,725305,6.599999904632568,True
2009-12-24,725305,6.199999809265137,False
2009-12-25,725305,6.199999809265137,False
2009-12-26,725305,2.799999952316284,True
2009-12-27,725305,4.5,False
2009-12-28,725305,7.900000095367432,False
2009-12-29,725305,9.899999618530273,False
2009-12-30,725305,7.5,False
2009-12-31,725305,3.5999999046325684,False
2010-01-01,725305,9.800000190734863,False
2010-01-02,725305,10.0,False
2010-01-03,725305,10.0,False
2010-01-04,725305,10.0,False
2010-01-05,725305,10.0,False
2010-01-06,725305,9.199999809265137,False
2010-01-07,725305,2.9000000953674316,True
2010-01-08,725305,7.199999809265137,True
2010-01-09,725305,10.0,False
2010-01-10,725305,8.399999618530273,False
2010-01-11,725305,9.300000190734863,False
2010-01-12,725305,10.0,False
2010-01-13,725305,7.099999904632568,False
2010-01-14,725305,7.699999809265137,False
2010-01-15,725305,3.9000000953674316,False
2010-01-16,725305,3.0999999046325684,False
2010-01-17,725305,1.7999999523162842,True
2010-01-18,725305,1.600000023841858,False
2010-01-19,725305,6.300000190734863,False
2010-01-20,725305,8.5,False
2010-01-21,725305,9.0,False
2010-01-22,725305,6.699999809265137,False
2010-01-23,725305,2.4000000953674316,True
2010-01-24,725305,4.900000095367432,False
2010-01-25,725305,7.900000095367432,False
2010-01-26,725305,8.300000190734863,False
2010-01-27,725305,7.599999904632568,False
2010-01-28,725305,9.600000381469727,False
2010-01-29,725305,10.0,False
2010-01-30,725305,7.5,False
2010-01-31,725305,8.100000381469727,False
2010-02-01,725305,7.199999809265137,False
2010-02-02,725305,3.299999952316284,True
2010-02-03,725305,4.199999809265137,False
2010-02-04,725305,4.099999904632568,False
2010-02-05,725305,4.599999904632568,False
2010-02-06,725305,8.300000190734863,False
2010-02-07,725305,9.800000190734863,False
2010-02-08,725305,9.5,False
2010-02-09,725305,3.0,True
2010-02-10,725305,7.0,True
2010-02-11,725305,9.300000190734863,False
2010-02-12,725305,7.0,False
2010-02-13,725305,9.300000190734863,False
2010-02-14,725305,7.0,True
2010-02-15,725305,6.199999809265137,False
2010-02-16,725305,8.0,False
2010-02-17,725305,10.0,False
2010-02-18,725305,10.0,False
2010-02-19,725305,9.600000381469727,False
2010-02-20,725305,6.699999809265137,True
2010-02-21,725305,4.199999809265137,True
2010-02-22,725305,4.599999904632568,True
2010-02-23,725305,6.300000190734863,False
2010-02-24,725305,6.300000190734863,True
2010-02-25,725305,9.0,True
2010-02-26,725305,10.0,False
2010-02-27,725305,9.300000190734863,False
2010-02-28,725305,9.800000190734863,False
2010-03-01,725305,9.899999618530273,False
2010-03-02,725305,8.800000190734863,False
2010-03-03,725305,9.800000190734863,False
2010-03-04,725305,10.0,False
2010-03-05,725305,8.899999618530273,False
2010-03-06,725305,8.300000190734863,False
2010-03-07,725305,6.400000095367432,False
2010-03-08,725305,2.0999999046325684,True
2010-03-09,725305,2.5,True
2010-03-10,725305,6.199999809265137,False
2010-03-11,725305,7.900000095367432,False
2010-03-12,725305,8.5,True
2010-03-13,725305,2.4000000953674316,True
2010-03-14,725305,6.400000095367432,False
2010-03-15,725305,10.0,False
2010-03-16,725305,10.0,False
2010-03-17,725305,10.0,False
2010-03-18,725305,9.300000190734863,False
2010-03-19,725305,9.800000190734863,False
2010-03-20,725305,5.199999809265137,True
2010-03-21,725305,7.900000095367432,False
2010-03-22,725305,10.0,False
2010-03-23,725305,9.800000190734863,False
2010-03-24,725305,10.0,False
2010-03-25,725305,10.0,False
2010-03-26,725305,10.0,False
2010-03-27,725305,10.0,False
2010-03-28,725305,10.0,False
2010-03-29,725305,10.0,False
2010-03-30,725305,9.0,False
2010-03-31,725305,10.0,False
2010-04-01,725305,10.0,False
2010-04-02,725305,10.0,False
2010-04-03,725305,9.199999809265137,False
2010-04-04,725305,9.699999809265137,False
2010-04-05,725305,6.400000095367432,True
2010-04-06,725305,7.400000095367432,False
2010-04-07,725305,6.5,False
2010-04-08,725305,8.899999618530273,False
2010-04-09,725305,10.0,False
2010-04-10,725305,10.0,False
2010-04-11,725305,10.0,False
2010-04-12,725305,10.0,False
2010-04-13,725305,10.0,False
2010-04-14,725305,9.899999618530273,False
2010-04-15,725305,10.0,False
2010-04-16,725305,10.0,False
2005-01-01,725314,4.300000190734863,False
2005-01-02,725314,8.899999618530273,False
2005-01-03,725314,4.800000190734863,False
2005-01-04,725314,4.699999809265137,False
2005-01-05,725314,4.900000095367432,False
2005-01-06,725314,8.399999618530273,False
2005-01-07,725314,10.0,False
2005-01-08,725314,7.900000095367432,True
2005-01-09,725314,10.0,False
2005-01-10,725314,5.900000095367432,False
2005-01-11,725314,1.2000000476837158,True
2005-01-12,725314,6.5,True
2005-01-13,725314,6.400000095367432,True
2005-01-14,725314,10.0,False
2005-01-15,725314,10.0,False
2005-01-16,725314,8.399999618530273,False
2005-01-17,725314,9.899999618530273,False
2005-01-18,725314,10.0,False
2005-01-19,725314,9.899999618530273,False
2005-01-20,725314,8.100000381469727,False
2005-01-21,725314,6.0,False
2005-01-22,725314,7.300000190734863,False
2005-01-23,725314,10.0,False
2005-01-25,725314,10.0,False
2005-01-26,725314,9.399999618530273,False
2005-01-27,725314,9.600000381469727,False
2005-01-28,725314,10.0,False
2005-01-29,725314,4.400000095367432,True
2005-01-30,725314,5.5,False
2005-01-31,725314,5.699999809265137,False
2005-02-01,725314,6.099999904632568,False
2005-02-02,725314,3.700000047683716,True
2005-02-03,725314,3.299999952316284,True
2005-02-04,725314,5.300000190734863,False
2005-02-05,725314,7.599999904632568,False
2005-02-06,725314,9.399999618530273,False
2005-02-07,725314,7.300000190734863,False
2005-02-08,725314,5.5,False
2005-02-09,725314,4.699999809265137,True
2005-02-10,725314,10.0,False
2005-02-11,725314,10.0,False
2005-02-12,725314,10.0,False
2005-02-16,725314,10.0,False
2005-02-17,725314,10.0,False
2005-02-18,725314,10.0,False
2005-02-19,725314,9.899999618530273,False
2005-02-20,725314,8.399999618530273,True
2005-02-21,725314,8.600000381469727,True
2005-02-22,725314,7.900000095367432,False
2005-02-23,725314,8.800000190734863,False
2005-02-24,725314,5.699999809265137,False
2005-02-25,725314,6.599999904632568,False
2005-03-09,725314,10.0,False
2005-03-10,725314,10.0,False
2005-03-11,725314,9.5,False
2005-03-12,725314,10.0,False
2005-03-13,725314,10.0,False
2005-03-14,725314,9.899999618530273,False
2005-03-15,725314,10.0,False
2005-03-16,725314,9.899999618530273,False
2005-03-17,725314,9.800000190734863,False
2005-03-18,725314,10.0,False
2005-03-19,725314,9.399999618530273,False
2005-03-20,725314,7.5,False
2005-03-21,725314,8.5,False
2005-03-22,725314,6.0,False
2005-03-23,725314,3.700000047683716,False
2005-03-24,725314,4.699999809265137,False
2005-03-25,725314,4.699999809265137,False
2005-03-26,725314,3.799999952316284,False
2005-03-27,725314,6.900000095367432,False
2005-03-28,725314,9.600000381469727,False
2005-03-29,725314,9.800000190734863,False
2005-03-30,725314,10.0,False
2005-03-31,725314,10.0,False
2005-04-01,725314,10.0,False
2005-04-02,725314,10.0,False
